year,month,rank,net_worth,full_name,year of birth,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,self_made,wealth_status
2024,4,1623,2.0 B,David Kaplan,1967,56,Male,United States,United States,Los Angeles,Finance & Investments,TRUE,Increased
2024,4,1623,2.0 B,Eugene Kaspersky,1965,58,Male,Russia,Russia,Moscow,Technology,TRUE,Decreased
2024,4,1623,2.0 B,Kim Jun-ki,1944,79,Male,South Korea,South Korea,Seoul,Diversified,TRUE,Increased
2024,4,1623,2.0 B,William Koch,1940,83,Male,United States,United States,Palm Beach,Energy,FALSE,Increased
2024,4,1623,2.0 B,Koo Kwang-mo,1978,46,Male,South Korea,South Korea,Seoul,Diversified,FALSE,Increased
2024,4,1623,2.0 B,Mustafa Kucuk,1963,60,Male,Turkey,Turkey,Istanbul,Fashion & Retail,TRUE,Increased
2024,4,1623,2.0 B,Dominika Kulczyk,1977,46,Female,Poland,United Kingdom,London,Finance & Investments,FALSE,Increased
2024,4,1623,2.0 B,Edward Lampert,1962,61,Male,United States,United States,Miami Beach,Finance & Investments,TRUE,Increased
2024,4,1623,2.0 B,Li Liufa & family,1957,66,Male,China,China,Ruzhou,Diversified,TRUE,Returned to List
2024,4,1623,2.0 B,David Lichtenstein,1961,62,Male,United States,United States,Monsey,Real Estate,TRUE,Increased
2024,4,1623,2.0 B,Lin Xiucheng & family,1955,68,Male,China,China,Xiamen,Technology,TRUE,Decreased
2024,4,1623,2.0 B,Edir Macedo & family,1945,79,Male,Brazil,United States,Atlanta,Media & Entertainment,TRUE,Returned to List
2024,4,1623,2.0 B,Sarah MacMillan,1954,70,Female,United States,United States,Los Angeles,Food & Beverage,FALSE,Increased
2024,4,1623,2.0 B,Roberto Irineu Marinho,1947,76,Male,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,FALSE,Increased
2024,4,1623,2.0 B,Craig McCaw,1949,74,Male,United States,United States,Hunts Point,Telecom,FALSE,Remained Even
2024,4,1623,2.0 B,David Mindus,1972,52,Male,Sweden,Sweden,Stockholm,Real Estate,TRUE,Increased
2024,4,1623,2.0 B,Simon Nixon,1967,56,Male,United Kingdom,United Kingdom,"St. Brelade, Jersey",Technology,TRUE,Increased
2024,4,1623,2.0 B,Dragos Paval,1966,57,Male,Romania,Romania,Bacau,Fashion & Retail,TRUE,Increased
2024,4,1623,2.0 B,Victor Pinchuk,1960,63,Male,Ukraine,Ukraine,Kiev,Metals & Mining,TRUE,Decreased
2024,4,1623,2.0 B,Alexander Ponomarenko,1964,59,Male,Russia,Russia,Moscow,Logistics,TRUE,Decreased
2024,4,1623,2.0 B,Linda Pritzker,1953,70,Female,United States,United States,Missoula,Service,FALSE,Remained Even
2024,4,1623,2.0 B,M.Satyanarayana Reddy,1957,66,Male,India,India,Hyderabad,Healthcare,TRUE,Increased
2024,4,1623,2.0 B,Brian Roberts,1959,64,Male,United States,United States,Philadelphia,Media & Entertainment,FALSE,Increased
2024,4,1623,2.0 B,Raj Sardana,1960,64,Male,United States,United States,Atlanta,Technology,TRUE,Decreased
2024,4,1623,2.0 B,S.D. Shibulal,1955,69,Male,India,India,Bangalore,Technology,TRUE,Increased
2024,4,1623,2.0 B,Ben Silbermann,1982,41,Male,United States,United States,San Francisco,Media & Entertainment,TRUE,Increased
2024,4,1623,2.0 B,Abhay Soi,1973,50,Male,India,India,Mumbai,Healthcare,TRUE,Increased
2024,4,1623,2.0 B,Thomas Steyer,1957,66,Male,United States,United States,San Francisco,Finance & Investments,TRUE,Increased
2024,4,1623,2.0 B,Lucy Stitzer,1960,64,Female,United States,United States,Greenwich,Food & Beverage,FALSE,Increased
2024,4,1623,2.0 B,Henry Swieca,1957,66,Male,United States,United States,New York,Finance & Investments,TRUE,Decreased
2024,4,1623,2.0 B,Andrew Tan,1952,72,Male,Philippines,Philippines,Manila,Diversified,TRUE,Decreased
2024,4,1623,2.0 B,Masateru Uno & family,1947,77,Male,Japan,Japan,Fukuoka,Fashion & Retail,TRUE,Increased
2024,4,1623,2.0 B,Pieter van der Does,1969,54,Male,Netherlands,Netherlands,Amsterdam,Technology,TRUE,Increased
2024,4,1623,2.0 B,Sandro Veronesi & family,1959,64,Male,Italy,Italy,Milan,Fashion & Retail,TRUE,Increased
2024,4,1623,2.0 B,Wang Changtian,1965,58,Male,China,China,Beijing,Media & Entertainment,TRUE,Increased
2024,4,1623,2.0 B,Charlotte Colket Weber,1942,81,Female,United States,United States,Hobe Sound,Food & Beverage,FALSE,Increased
2024,4,1623,2.0 B,Tom Werner,1950,73,Male,United States,United States,Los Angeles,Sports,TRUE,Increased
2024,4,1623,2.0 B,Dan Wilks,1956,67,Male,United States,United States,Cisco,Energy,TRUE,Increased
2024,4,1623,2.0 B,Wong Luen Hei,1962,62,Male,China,Hong Kong,Hong Kong,Manufacturing,TRUE,Decreased
2024,4,1623,2.0 B,Wong Man Li,1965,59,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,TRUE,Decreased
2024,4,1623,2.0 B,Thomas Wu,1950,73,Male,Taiwan,Taiwan,Taipei,Finance & Investments,FALSE,Increased
2024,4,1623,2.0 B,Amy Wyss,1971,53,Female,United States,United States,Wilson,Healthcare,FALSE,Increased
2024,4,1623,2.0 B,Oren Zeev,1964,59,Male,Israel,United States,Los Altos,Finance & Investments,TRUE,Decreased
2024,4,1623,2.0 B,Zhao Tao,1966,58,Male,Singapore,China,Xi'an,Healthcare,FALSE,Decreased
2024,4,1694,1.9 B,John Abele,1937,87,Male,United States,United States,Shelburne,Healthcare,TRUE,Returned to List
2024,4,1694,1.9 B,Rajendra Agarwal,1959,65,Male,India,India,Mumbai,Healthcare,TRUE,Increased
2024,4,1694,1.9 B,Leslie Alexander,1943,80,Male,United States,United States,Houston,Sports,TRUE,Increased
2024,4,1694,1.9 B,Marc Andreessen,1971,52,Male,United States,United States,Atherton,Finance & Investments,TRUE,Increased
2024,4,1694,1.9 B,Michael Arougheti,1972,51,Male,United States,United States,Nyack,Finance & Investments,TRUE,Increased
2024,4,1694,1.9 B,Sezai Bacaksiz,1949,74,Male,Turkey,Turkey,Ankara,Diversified,TRUE,Decreased
2024,4,1694,1.9 B,Banwari Lal Bawri,1953,71,Male,India,India,Mumbai,Healthcare,TRUE,Increased
2024,4,1694,1.9 B,Girdhari Lal Bawri,1947,76,Male,India,India,Mumbai,Healthcare,TRUE,Increased
2024,4,1694,1.9 B,Alex Beard,1967,56,Male,United Kingdom,United Kingdom,London,Metals & Mining,TRUE,Decreased
2024,4,1694,1.9 B,Zadik Bino & family,1944,80,Male,Israel,Israel,Tel Aviv,Diversified,TRUE,Increased
2024,4,1694,1.9 B,Chi Yufeng,1971,53,Male,China,China,Beijing,Technology,FALSE,Decreased
2024,4,1694,1.9 B,Chu Lam Yiu,1969,54,Female,Hong Kong,Hong Kong,Hong Kong,Manufacturing,TRUE,Decreased
2024,4,1694,1.9 B,Mark Coombs,1961,63,Male,United Kingdom,United Kingdom,London,Finance & Investments,TRUE,Increased
2024,4,1694,1.9 B,Ana Lucia de Mattos Barretto Villela,1973,50,Female,Brazil,Brazil,Sao Paulo,Finance & Investments,FALSE,Increased
2024,4,1694,1.9 B,Sefik Yilmaz Dizdar,1938,86,Male,Turkey,Turkey,Istanbul,Fashion & Retail,TRUE,Increased
2024,4,1694,1.9 B,Dong Wei,1971,53,Male,China,China,Lianyungang,Healthcare,TRUE,Decreased
2024,4,1694,1.9 B,Keith Dunleavy & family,1969,54,Male,United States,United States,Annapolis,Healthcare,TRUE,Increased
2024,4,1694,1.9 B,Jayme Garfinkel & family,1945,78,Male,Brazil,Brazil,Sao Paulo,Finance & Investments,FALSE,Increased
2024,4,1694,1.9 B,Mario Germano Giuliani,1972,52,Male,Switzerland,Monaco,Monaco,Healthcare,FALSE,Decreased
2024,4,1694,1.9 B,John Goff,1955,68,Male,United States,United States,Fort Worth,Real Estate,TRUE,Increased
2024,4,1694,1.9 B,Anthony Hall,1955,68,Male,Australia,Australia,Melbourne,Technology,TRUE,Increased
2024,4,1694,1.9 B,Jay Hennick,1957,67,Male,Canada,Canada,Toronto,Finance & Investments,TRUE,Increased
2024,4,1694,1.9 B,Ilkka Herlin,1959,65,Male,Finland,Finland,Helsinki,Manufacturing,FALSE,Increased
2024,4,1694,1.9 B,Roberto Hernandez Ramirez,1942,82,Male,Mexico,Mexico,Mexico City,Finance & Investments,TRUE,Remained Even
2024,4,1694,1.9 B,Hou Juncheng,1964,59,Male,China,China,Hangzhou,Healthcare,TRUE,Decreased
2024,4,1694,1.9 B,Huang Zhenda & family,1947,76,Male,China,China,Shantou,Construction & Engineering,TRUE,Decreased
2024,4,1694,1.9 B,Jared Isaacman,1983,41,Male,United States,United States,Easton,Technology,TRUE,Decreased
2024,4,1694,1.9 B,Hal Jackman,1932,91,Male,Canada,Canada,Toronto,Finance & Investments,TRUE,Increased
2024,4,1694,1.9 B,Sergei Katsiev,1958,66,Male,Russia,Russia,Moscow,Fashion & Retail,TRUE,Increased
2024,4,1694,1.9 B,Marc Lasry,1960,63,Male,United States,United States,New York,Finance & Investments,TRUE,Decreased
2024,4,1694,1.9 B,Peter Leibinger,1967,57,Male,Germany,Germany,Schwieberdingen,Manufacturing,FALSE,Increased
2024,4,1694,1.9 B,Regine Leibinger,1963,61,Female,Germany,Germany,Berlin,Manufacturing,FALSE,Increased
2024,4,1694,1.9 B,Nicola Leibinger-Kammueller,1959,64,Female,Germany,Germany,Berlin,Manufacturing,FALSE,Increased
2024,4,1694,1.9 B,James Leininger,1945,79,Male,United States,United States,San Antonio,Healthcare,TRUE,Increased
2024,4,1694,1.9 B,Li Li,1965,58,Male,China,China,Changsha,Healthcare,TRUE,Decreased
2024,4,1694,1.9 B,Peter Lim,1953,70,Male,Singapore,Singapore,Singapore,Finance & Investments,TRUE,Decreased
2024,4,1694,1.9 B,Max Lytvyn,1980,44,Male,Canada,United States,San Francisco,Technology,TRUE,Decreased
2024,4,1694,1.9 B,Rubens Menin Teixeira de Souza,1956,68,Male,Brazil,Brazil,Belo Horizonte,Diversified,TRUE,Returned to List
2024,4,1694,1.9 B,Robert G. Miller,1945,78,Male,Canada,Canada,Montreal,Technology,TRUE,Increased
2024,4,1694,1.9 B,Massimo Moratti,1945,78,Male,Italy,Italy,Milan,Energy,FALSE,Increased
2024,4,1694,1.9 B,Oei Hong Leong,1948,76,Male,Singapore,Singapore,Singapore,Finance & Investments,FALSE,Decreased
2024,4,1694,1.9 B,Liora Ofer,1953,70,Female,Israel,Israel,Tel Aviv,Finance & Investments,FALSE,Increased
2024,4,1694,1.9 B,Stefan Olsson,1949,75,Male,Sweden,United Kingdom,London,Diversified,FALSE,Increased
2024,4,1694,1.9 B,Rubens Ometto Silveira Mello,1950,74,Male,Brazil,Brazil,Sao Paulo,Energy,FALSE,Increased
2024,4,1694,1.9 B,Nihat Ozdemir,1950,73,Male,Turkey,Turkey,Ankara,Diversified,TRUE,Increased
2024,4,1694,1.9 B,Pierre Karl Péladeau,1961,62,Male,Canada,Canada,Montreal,Media & Entertainment,FALSE,Increased
2024,4,1694,1.9 B,Heloise Pratt,1962,61,Female,Australia,Australia,Melbourne,Manufacturing,FALSE,Decreased
2024,4,1694,1.9 B,Duke Reyes,1957,67,Male,United States,United States,Palm Beach,Food & Beverage,FALSE,Increased
2024,4,1694,1.9 B,Devi Shetty,1953,71,Male,India,India,Bangalore,Healthcare,TRUE,Increased
2024,4,1694,1.9 B,Alex Shevchenko,1980,44,Male,Canada,United States,San Francisco,Technology,TRUE,Decreased
2024,4,1694,1.9 B,Bambang Sutantio,1958,65,Male,Indonesia,Indonesia,Jakarta,Food & Beverage,TRUE,Increased
2024,4,1694,1.9 B,Mehmet Sinan & Family Tara,1958,65,Male,Turkey,Turkey,Istanbul,Construction & Engineering,FALSE,Remained Even
2024,4,1694,1.9 B,Riaz Valani,1976,47,Male,United States,United States,Malibu,Finance & Investments,TRUE,Increased
2024,4,1694,1.9 B,Todd Wagner,1960,63,Male,United States,United States,Dallas,Media & Entertainment,TRUE,Increased
2024,4,1694,1.9 B,Wei Ing-Chou,1953,70,Male,Taiwan,China,Tianjin,Food & Beverage,TRUE,Decreased
2024,4,1694,1.9 B,Farris Wilks,1952,72,Male,United States,United States,Cisco,Energy,TRUE,Increased
2024,4,1694,1.9 B,Evan Williams,1972,52,Male,United States,United States,San Francisco,Technology,TRUE,Increased
2024,4,1694,1.9 B,Wu Li-gann,1941,83,Male,Taiwan,Taiwan,Kaohsiung,Manufacturing,TRUE,Increased
2024,4,1694,1.9 B,Wu Shaoxun,1956,68,Male,China,China,Daye,Food & Beverage,TRUE,Decreased
2024,4,1694,1.9 B,Xu Jinfu & family,1964,60,Male,China,China,Guangzhou,Manufacturing,TRUE,Decreased
2024,4,1764,1.8 B,Hamad bin Jassim bin Jaber Al Thani,1959,64,Male,Qatar,Qatar,Doha,Finance & Investments,FALSE,Increased
2024,4,1764,1.8 B,"Herbert Allen, Jr. & family",1940,84,Male,United States,United States,New York,Finance & Investments,FALSE,Increased
2024,4,1764,1.8 B,Chirayu Amin,1946,77,Male,India,India,Baroda,Healthcare,FALSE,Increased
2024,4,1764,1.8 B,Roberto Angelini Rossi,1948,75,Male,Chile,Chile,Santiago,Diversified,FALSE,Decreased
2024,4,1764,1.8 B,Giovanni Arvedi,1937,86,Male,Italy,Italy,Cremona,Metals & Mining,TRUE,Increased
2024,4,1764,1.8 B,Clifford Asness,1966,57,Male,United States,United States,Greenwich,Finance & Investments,TRUE,Increased
2024,4,1764,1.8 B,Lesley Bamberger,1965,58,Male,Netherlands,Netherlands,Amsterdam,Real Estate,FALSE,Increased
2024,4,1764,1.8 B,Bang Si-hyuk,1972,51,Male,South Korea,South Korea,Seoul,Media & Entertainment,TRUE,Increased
2024,4,1764,1.8 B,Sabrina Benetton,1973,50,Female,Italy,Italy,Treviso,Fashion & Retail,FALSE,Remained Even
2024,4,1764,1.8 B,O. Francis Biondi,1964,59,Male,United States,United States,New York,Finance & Investments,TRUE,Remained Even
2024,4,1764,1.8 B,Jim Breyer,1961,62,Male,United States,United States,Austin,Finance & Investments,TRUE,Increased
2024,4,1764,1.8 B,Binod Chaudhary,1955,68,Male,Nepal,Nepal,Kathmandu,Diversified,FALSE,Remained Even
2024,4,1764,1.8 B,Manas Chiaravanond,1956,68,Male,Thailand,Thailand,Bangkok,Diversified,FALSE,Decreased
2024,4,1764,1.8 B,Phongthep Chiaravanont,1952,72,Male,Thailand,Thailand,Bangkok,Diversified,FALSE,Decreased
2024,4,1764,1.8 B,Prathip Chiravanond,1948,75,Male,Thailand,Thailand,Bangkok,Diversified,FALSE,Decreased
2024,4,1764,1.8 B,John de Mol,1955,69,Male,Netherlands,Netherlands,Blaricum,Media & Entertainment,TRUE,Remained Even
2024,4,1764,1.8 B,Mohammed Dewji,1975,48,Male,Tanzania,Tanzania,Dar es Salaam,Diversified,FALSE,Increased
2024,4,1764,1.8 B,Marek Dospiva,1969,54,Male,Czech Republic,Czech Republic,Prague,Finance & Investments,TRUE,Increased
2024,4,1764,1.8 B,Fritz Draexlmaier,1969,54,Male,Germany,Germany,Landshut,Automotive,FALSE,Decreased
2024,4,1764,1.8 B,"William Foley, II.",1944,79,Male,United States,United States,Las Vegas,Finance & Investments,TRUE,Increased
2024,4,1764,1.8 B,James France,1944,79,Male,United States,United States,Daytona Beach,Sports,FALSE,Remained Even
2024,4,1764,1.8 B,Phillip Frost,1936,87,Male,United States,United States,Miami Beach,Healthcare,TRUE,Remained Even
2024,4,1764,1.8 B,Mario Gabelli,1942,82,Male,United States,United States,Greenwich,Finance & Investments,TRUE,Increased
2024,4,1764,1.8 B,Irving Grousbeck & family,1934,89,Male,United States,United States,Portola Valley,Sports,TRUE,Increased
2024,4,1764,1.8 B,Rajinder Gupta,1959,65,Male,India,India,Ludhiana,Manufacturing,TRUE,Increased
2024,4,1764,1.8 B,Jaroslav Hascak & family,1969,54,Male,Slovakia,Slovakia,Bratislava,Finance & Investments,TRUE,Increased
2024,4,1764,1.8 B,Christoph Henkel,1958,66,Male,Germany,United Kingdom,London,Fashion & Retail,FALSE,Increased
2024,4,1764,1.8 B,Ilona Herlin,1965,59,Female,Finland,Finland,Helsinki,Manufacturing,FALSE,Increased
2024,4,1764,1.8 B,Brian Higgins,1965,59,Male,United States,United States,New York,Finance & Investments,TRUE,Remained Even
2024,4,1764,1.8 B,Drew Houston,1983,41,Male,United States,United States,San Francisco,Technology,TRUE,Increased
2024,4,1764,1.8 B,Hu Yangzhong,1965,59,Male,China,China,Hangzhou,Technology,TRUE,Decreased
2024,4,1764,1.8 B,Sam Hupert,1954,69,Male,Australia,Australia,Melbourne,Technology,TRUE,Increased
2024,4,1764,1.8 B,Mitchell Jacobson,1951,73,Male,United States,United States,Locust Valley,Service,FALSE,Increased
2024,4,1764,1.8 B,Anurang Jain,1962,62,Male,India,India,Aurangabad,Manufacturing,TRUE,Increased
2024,4,1764,1.8 B,Zbigniew Juroszek & family,1962,61,Male,Poland,Poland,Cieszyn,Diversified,TRUE,Increased
2024,4,1764,1.8 B,Kagemasa Kozuki,1940,83,Male,Japan,Japan,Tokyo,Media & Entertainment,TRUE,Increased
2024,4,1764,1.8 B,Thomas Kwok,1951,72,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,Decreased
2024,4,1764,1.8 B,Somsri Lamsam,1955,68,Male,Thailand,Thailand,Bangkok,Diversified,FALSE,Decreased
2024,4,1764,1.8 B,Marianna Latsis & family,1953,71,Female,Greece,Greece,Athens,Diversified,FALSE,Increased
2024,4,1764,1.8 B,Martin Lau,1973,51,Male,Hong Kong,Hong Kong,Hong Kong,Technology,TRUE,Decreased
2024,4,1764,1.8 B,Louis Le Duff,1946,77,Male,France,France,Paris,Food & Beverage,TRUE,Decreased
2024,4,1764,1.8 B,Li Liangbin,1967,56,Male,China,China,Xinyu,Manufacturing,TRUE,Decreased
2024,4,1764,1.8 B,Liang Feng,1968,55,Male,China,China,Shanghai,Manufacturing,TRUE,Decreased
2024,4,1764,1.8 B,K.C. Liu,1954,70,Male,Taiwan,Taiwan,Taipei,Technology,TRUE,Increased
2024,4,1764,1.8 B,Lyu Yixiong,1963,61,Male,China,China,Shanghai,Fashion & Retail,TRUE,Increased
2024,4,1764,1.8 B,Duncan MacMillan,1937,86,Male,United States,United States,Princeton,Finance & Investments,TRUE,Increased
2024,4,1764,1.8 B,Strive Masiyiwa,1961,63,Male,Zimbabwe,United Kingdom,London,Telecom,TRUE,Decreased
2024,4,1764,1.8 B,Jim McKelvey,1965,58,Male,United States,United States,St. Louis,Technology,TRUE,Increased
2024,4,1764,1.8 B,Deepak Mehta,1956,67,Male,India,India,Vadodara,Manufacturing,FALSE,Increased
2024,4,1764,1.8 B,Meng Qingshan & family,1948,75,Male,China,China,Langfang,Manufacturing,TRUE,Increased
2024,4,1764,1.8 B,Gary Michelson,1949,75,Male,United States,United States,Los Angeles,Healthcare,TRUE,Remained Even
2024,4,1764,1.8 B,Robert Miller,1933,90,Male,United Kingdom,Hong Kong,Hong Kong,Fashion & Retail,TRUE,Decreased
2024,4,1764,1.8 B,Adriaan Mol,1984,40,Male,Netherlands,Netherlands,Amsterdam,Technology,TRUE,Remained Even
2024,4,1764,1.8 B,Yoshiko Mori,1940,83,Female,Japan,Japan,Tokyo,Real Estate,FALSE,Increased
2024,4,1764,1.8 B,Jerry Moyes & family,1944,80,Male,United States,United States,Tolleson,Logistics,TRUE,Increased
2024,4,1764,1.8 B,Ezra Nahmad,1945,78,Male,Monaco,Monaco,Monte Carlo,Finance & Investments,FALSE,Remained Even
2024,4,1764,1.8 B,Dmitry Nikolaev,1966,57,Male,Russia,Russia,Kemerovo,Energy,TRUE,Increased
2024,4,1764,1.8 B,David Peñaloza Alanís,1974,50,Male,Mexico,Mexico,Mexico City,Construction & Engineering,FALSE,Increased
2024,4,1764,1.8 B,Ronald Perelman,1943,81,Male,United States,United States,New York,Finance & Investments,TRUE,Remained Even
2024,4,1764,1.8 B,Qi Jinxing,1962,62,Male,China,China,Hangzhou,Real Estate,TRUE,Decreased
2024,4,1764,1.8 B,Satish Reddy,1967,56,Male,India,India,Hyderabad,Healthcare,FALSE,Increased
2024,4,1764,1.8 B,Sathien Sathientham,1954,69,Male,Thailand,Thailand,Bangkok,Food & Beverage,TRUE,Increased
2024,4,1764,1.8 B,Amnon Shashua,1960,63,Male,Israel,Israel,Kfar Shmaryahu,Automotive,TRUE,Increased
2024,4,1764,1.8 B,Shen Xiqiang & family,1948,76,Male,China,China,Yixing,Energy,TRUE,Remained Even
2024,4,1764,1.8 B,Shu Ping,1969,54,Female,Singapore,Singapore,Singapore,Food & Beverage,TRUE,Decreased
2024,4,1764,1.8 B,Terry Snow,1943,80,Male,Australia,Australia,Canberra,Real Estate,TRUE,Increased
2024,4,1764,1.8 B,Su Qingcan,1969,55,Male,China,China,Xiamen,Healthcare,TRUE,Decreased
2024,4,1764,1.8 B,Sergei Sudarikov,1971,52,Male,Russia,Russia,Moscow,Finance & Investments,TRUE,Increased
2024,4,1764,1.8 B,Otto Toto Sugiri,1953,70,Male,Indonesia,Indonesia,Jakarta,Technology,TRUE,Decreased
2024,4,1764,1.8 B,Sun Mengquan & family,1950,74,Male,China,China,Yantai,Food & Beverage,TRUE,Decreased
2024,4,1764,1.8 B,Wilma Tisch,1927,96,Female,United States,United States,New York,Diversified,FALSE,Increased
2024,4,1764,1.8 B,Wang Chou-hsiong,1941,83,Male,Taiwan,Taiwan,Yunlin,Manufacturing,TRUE,Increased
2024,4,1764,1.8 B,Wang Ning & family,1987,37,Male,China,China,Beijing,Media & Entertainment,TRUE,Increased
2024,4,1764,1.8 B,Wang Zhenghua,1944,79,Male,China,China,Shanghai,Service,TRUE,Decreased
2024,4,1764,1.8 B,Wei Yin-Chun,1957,67,Male,Taiwan,Taiwan,Taipei,Food & Beverage,TRUE,Decreased
2024,4,1764,1.8 B,Wei Yin-Heng,1959,65,Male,Taiwan,China,Shanghai,Food & Beverage,TRUE,Decreased
2024,4,1764,1.8 B,Wei Ying-Chiao,1955,69,Male,Taiwan,Taiwan,Taipei,Food & Beverage,TRUE,Decreased
2024,4,1764,1.8 B,David Zalik,1974,50,Male,United States,United States,Atlanta,Technology,TRUE,Increased
2024,4,1764,1.8 B,Zhou Zongwen & family,1957,67,Male,China,China,Shenzhen,Fashion & Retail,TRUE,Increased
2024,4,1764,1.8 B,Fredrik Österberg,1971,53,Male,Sweden,Sweden,Stockholm,Gambling & Casinos,TRUE,Increased
2024,4,1851,1.7 B,Shiv Kishan Agrawal,1941,83,Male,India,India,Nagpur,Food & Beverage,FALSE,Increased
2024,4,1851,1.7 B,Aziz Akhannouch & family,1961,63,Male,Morocco,Morocco,Casablanca,Diversified,FALSE,Increased
2024,4,1851,1.7 B,Faisal Bin Qassim Al Thani,1948,76,Male,Qatar,Qatar,Doha,Diversified,TRUE,Decreased
2024,4,1851,1.7 B,Katharina Andresen,1995,28,Female,Norway,Norway,Oslo,Diversified,FALSE,Increased
2024,4,1851,1.7 B,Bernhard Braun-Luedicke,1977,47,Male,Germany,Germany,Melsungen,Healthcare,FALSE,Increased
2024,4,1851,1.7 B,Eva Maria Braun-Luedicke,1987,37,Female,Germany,Germany,Melsungen,Healthcare,FALSE,Increased
2024,4,1851,1.7 B,Friederike Braun-Luedicke,1984,40,Female,Germany,Germany,Melsungen,Healthcare,FALSE,Increased
2024,4,1851,1.7 B,Stewart Butterfield,1973,51,Male,Canada,United States,Aspen,Technology,TRUE,Increased
2024,4,1851,1.7 B,Safra Catz,1961,62,Female,United States,United States,Fort Lauderdale,Technology,TRUE,Increased
2024,4,1851,1.7 B,Chang Jianming & family,1965,59,Male,China,China,Shanghai,Manufacturing,TRUE,Increased
